;;;;;;;;;;;;;;;;;;;Nests Laid on Cousin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;30;53;0;136;114;131;182;209;112;102;594;590;543;376;781;349;439;541;571;583;568;495;492;551;386;266;85;360;246;;;;
SXX 0562;SXX 0563;SXX 0562;SXX 0563;Cousine;;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;1;;;;;2;2;1;HB
SXX 0558;SXX 0559;SXX 0558;SXX 0559;Cousine;;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;1;3;3;HB
SXX 0570;SXX 0569;SXX 0570;SXX 0569;Cousin;;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;1;4;4;HB
SXX 1034;SXX 1035;SXX 1034;SXX 1035;Cousin;;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;HB
SXX 0603;SXX 0604;SXX 0603;SXX 0604;Cousine;;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;2;;2;2;2;HB
SXX 0609;SXX 0610;SXX 0609;SXX 0610;Cousine;;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;1;;;;;2;3;1;HB
E 5779;E 5778;E 5779;E 5778;Ste. Anne;;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;HB
SXX 0638;SXX 0639;SXX 0638;SXX 0639;Cousine;;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;1;1;HB
SXX 3158;SXX 3159;SXX 0647;SXX 0648;Cousine;;2016;SXX 3158;16/12/2021;SXX 3159;16/12/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;2;;;;2;2;1;HB
SXX 5433;SXX 0650;SXX 0649;SXX 0650;Cousine;;2016;SXX 5433;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;3;;;3;3;3;1;HB
;SCA 8815;;SCA 8815;Cousin;01/01/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;1;3;3;HB
;SCA 8874;;SCA 8874;Cousin;04/01/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;1;2;2;HB
;SCA 8801;;SCA 8801;Cousin;05/01/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;1;2;2;HB
SXX 1963;SXX 1964;;SCA 9139;Cousin;08/01/2016;2016;SXX 1963;02/11/2020;SXX 1964;02/11/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;2;;;;;2;2;1;HB
;SCA 9145;;SCA 9145;Cousin;09/01/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;1;1;HB
SCA 9116;;SCA 9116;;Cousin;16/01/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;1;1;HB
SXX 0308;SXX 0307;SXX 0308;SXX 0307;Cousin;20/01/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;1;2;2;HB
SXX 0318;SXX 0320;SXX 0318;SXX 0320;Cousin;01/02/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;1;3;3;HB
SXX 0321;SXX 0323;SXX 0321;SXX 0323;Cousin;15/04/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;1;1;HB
SXX 0316;SXX 0306;SXX 0316;SXX 0306;Cousin;21/09/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0327;SXX 0326;SXX 0327;SXX 0326;Cousin;26/09/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;1;;;2;2;1;HB
SXX 0331;SXX 0330;SXX 0331;SXX 0330;Cousin;14/10/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;1;2;2;HB
SXX 4453;SXX 0332;SXX 0333;SXX 0332;Cousin;15/10/2016;2016;SXX 4453;10/12/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;1;;2;3;1;HB
SXX 0335;SXX 0334;SXX 0335;SXX 0334;Cousin;22/10/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0322;SXX 3132;SXX 0322;SXX 0311;Cousin;23/10/2016;2016;;;SXX 3132;31/10/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;2;;;;2;2;1;HB
SXX 0342;SXX 0324;SXX 0342;SXX 0324;Cousin;27/10/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;2;;;2;2;1;HB
SXX 0345;SXX 0344;SXX 0345;SXX 0344;Cousin;02/11/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;1;2;2;HB
SXX 0349;SXX 0348;SXX 0349;SXX 0348;Cousin;05/11/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;1;3;3;HB
SXX 0455;SXX 0454;SXX 0455;SXX 0454;Cousin;10/11/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;1;3;3;HB
SXX 0457;SXX 0456;SXX 0457;SXX 0456;Cousin;11/11/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0459;SXX 0458;SXX 0459;SXX 0458;Cousin;12/11/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0477;SXX 0476;SXX 0477;SXX 0476;Cousin;15/11/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0483;SXX 0482;SXX 0483;SXX 0482;Cousin;23/11/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0462;SXX 0461;SXX 0462;SXX 0461;Cousin;30/11/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;1;2;2;HB
SXX 0644;;SXX 0644;;Cousin;30/11/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;1;2;2;HB
SXX 0340;SXX 0338;SXX 0340;SXX 0338;Cousin;01/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;1;4;4;HB
;SXX 0431;;SXX 0431;Cousin;04/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0470;SXX 0469;SXX 0470;SXX 0469;Cousin;05/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;1;6;6;HB
SXX 0473;SXX 0472;SXX 0473;SXX 0472;Cousin;08/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;1;2;2;HB
SXX 0475;SXX 0474;SXX 0475;SXX 0474;Cousin;08/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;1;3;3;HB
;SXX 0490;;SXX 0490;Cousin;12/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0495;SXX 0494;SXX 0495;SXX 0494;Cousin;13/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0493;SXX 0491;SXX 0493;SXX 0491;Cousin;13/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;4;;;;2;4;3;HB
SXX 0498;SXX 0497;SXX 0498;SXX 0497;Cousin;13/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;1;3;3;HB
SXX 0529;SXX 0496;SXX 0529;SXX 0496;Cousin;18/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0488;SXX 0484;SXX 0488;SXX 0484;Cousin;18/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;1;5;5;HB
SXX 0533;SXX 0532;SXX 0533;SXX 0532;Cousin;21/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0535;SXX 0534;SXX 0535;SXX 0534;Cousin;28/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0542;SXX 0540;SXX 0542;SXX 0540;Cousin;30/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;2;1;1;HB
SXX 0554;SXX 0553;SXX 0554;SXX 0553;Cousine;;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;4;;;;;;2;4;2;HB
SXX 0579;SXX 0580;SXX 0579;SXX 0580;Cousin;;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;1;;1;;;;;3;2;1;HB
SXX 0582;SXX 0583;SXX 0582;SXX 0583;Cousine;;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;4;;;;;;2;4;2;HB
SXX 0564;SXX 3120;SXX 0564;SXX 0565;Cousin;;2016;;;SXX 3120;15/12/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;3;;4;;;1;4;4;1;HB
SXX 3198;SCA 8898;;SCA 8898;Cousin;05/01/2016;2016;SXX 1200;17/12/2018;;;SXX 3198;24/12/2021;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;4;;;3;;;;3;4;3;HB
SXX 0304;SXX 0305;SXX 0304;SXX 0305;Cousin;11/08/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;4;;;1;;;3;6;1;HB
SXX 0310;SXX 0309;SXX 0310;SXX 0309;Cousin;27/09/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;2;1;1;HB
SXX 0329;SXX 0328;SXX 0329;SXX 0328;Cousin;09/10/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;5;;1;;;;;3;5;1;HB
SXX 0453;SXX 0452;SXX 0453;SXX 0452;Cousin;07/11/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;4;;1;;2;;;4;4;1;HB
SXX 0479;SXX 0478;SXX 0479;SXX 0478;Cousin;17/11/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;3;;;;;;2;4;3;HB
SXX 0336;SXX 0337;SXX 0336;SXX 0337;Cousin;25/11/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;2;;;;;;2;4;2;HB
SXX 3190;SXX 0463;SXX 0464;SXX 0463;Cousin;30/11/2016;2016;SXX 1723;08/01/2019;;;SXX 3190;10/01/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;5;;;5;;;1;4;5;1;HB
SXX 0500;SXX 0499;SXX 0500;SXX 0499;Cousin;12/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;2;;;;;;;2;4;2;HB
SXX 0527;SXX 0526;SXX 0527;SXX 0526;Cousin;24/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;;;;;2;2;2;HB
SXX 0531;SXX 0530;SXX 0531;SXX 0530;Cousin;25/12/2016;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;5;;1;;;4;;4;5;1;HB
SXX 1203;SXX 1204;SXX 1203;SXX 1204;Curieuse;12/01/2018;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;HB
SXX 0548;SXX 0547;SXX 0548;SXX 0547;Cousin;07/01/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0953;SXX 0954;SXX 0953;SXX 0954;Felicite;;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;HB
;SXX 1163;;SXX 1163;Cousin;31/10/2018;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;1;1;HB
SXX 0545;SXX 0546;SXX 0545;SXX 0546;Cousin;09/01/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;1;2;2;HB
SXX 0521;SXX 0520;SXX 0521;SXX 0520;Cousin;09/01/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;1;3;3;HB
SXX 0550;SXX 0549;SXX 0550;SXX 0549;Cousin;11/01/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0523;SXX 0522;SXX 0523;SXX 0522;Cousin;12/01/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;1;2;2;HB
SXX 0516;SXX 0515;SXX 0516;SXX 0515;Cousin;17/01/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0508;SXX 0507;SXX 0508;SXX 0507;Cousin;20/01/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;1;2;2;HB
SXX 0506;SXX 0505;SXX 0506;SXX 0505;Cousin;22/01/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 3105;SXX 0502;SXX 0504;SXX 0502;Cousin;29/01/2017;2017;SXX 3105;03/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;2;;;;;2;2;2;HB
SXX 0525;SXX 0524;SXX 0525;SXX 0524;Cousin;09/02/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0512;SXX 0511;SXX 0512;SXX 0511;Cousin;28/02/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0513;SXX 0510;SXX 0513;SXX 0510;Cousin;22/03/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;1;HB
SXX 0158;SXX 1009;SXX 0158;SXX 1009;Cousin;01/11/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;1;2;4;1;HB
SXX 1013;SXX 3129;SXX 1013;SXX 1014;Cousin;01/11/2017;2017;;;SXX 3129;24/10/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;2;;1;;3;2;1;HB
SXX 1119;SXX 1016;;SXX 1016;Cousin;02/11/2017;2017;SXX 1119;21/12/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;5;;;;2;5;3;HB
SXX 1021;SXX 1020;SXX 1021;SXX 1020;Cousin;06/11/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;2;1;1;HB
SXX 1017;SXX 1015;SXX 1017;SXX 1015;Cousin;09/11/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;HB
SXX 1022;SXX 1019;SXX 1022;SXX 1019;Cousin;12/11/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;2;2;2;2;HB
SXX 1032;SXX 1033;SXX 1032;SXX 1033;Cousin;15/11/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;HB
SCA 9805;;SCA 9805;;Cousin;;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;1;2;2;HB
SCA 9807;SXX 1040;SCA 9807;;Cousin;;2015;;;SXX 1040;23/11/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;HB
SXX 1005;SXX 1006;SXX 1005;SXX 1006;Cousin;23/11/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;HB
SXX 1044;SXX 1045;SXX 1044;SXX 1045;Cousin;26/11/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;2;2;5;2;HB
SXX 1064;SXX 1063;SXX 1064;SXX 1063;Cousin;27/11/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;2;;1;;;3;4;1;HB
SXX 1058;SXX 1059;SXX 1058;SXX 1059;Cousin;01/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;1;;1;;1;4;4;1;HB
SXX 1057;SXX 1060;SXX 1057;SXX 1060;Cousin;01/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;1;4;4;HB
SXX 1065;SXX 1066;SXX 1065;SXX 1066;Cousin;03/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;1;3;3;HB
SXX 2822;SXX 1067;SXX 1068;SXX 1067;Cousin;03/12/2017;2017;SXX 2822;24/12/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;2;;;;;2;5;2;HB
SXX 1061;SXX 1062;SXX 1061;SXX 1062;Cousin;05/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;1;2;2;HB
SXX 1029;SXX 1028;SXX 1029;SXX 1028;Cousin;05/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;4;;;2;;3;4;2;HB
SXX 1107;SXX 1106;SXX 1107;SXX 1106;Cousin;07/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;HB
SXX 1105;SXX 1108;SXX 1105;SXX 1108;Cousin;07/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;HB
SXX 1072;SXX 1071;SXX 1072;SXX 1071;Cousin;09/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;3;;;;1;3;4;1;HB
SXX 1075;SXX 1074;SXX 1075;SXX 1074;Cousin;11/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;HB
SXX 1101;SXX 3191;SXX 1101;SXX 1102;Cousin;15/12/2017;2017;;;SXX 3191;21/12/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;3;;;;2;3;3;HB
SXX 1103;SXX 1104;SXX 1103;SXX 1104;Cousin;20/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;2;;;1;;3;3;1;HB
SXX 1129;SXX 1130;SXX 1129;SXX 1130;Cousin;20/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;1;3;3;HB
SXX 1117;SXX 1121;SXX 1117;SXX 1121;Cousin;24/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;1;2;2;HB
SXX 1131;SXX 1124;SXX 1131;SXX 1124;Cousin;29/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;HB
SXX 1082;SXX 1083;SXX 1082;SXX 1083;Cousin;29/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;1;3;3;HB
SXX 1126;SXX 1127;SXX 1126;SXX 1127;Cousin;13/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;4;;;3;;3;4;3;HB
SXX 1018;SXX 1023;SXX 1018;SXX 1023;Cousin;20/11/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;1;5;5;HB
SXX 1109;SXX 1110;SXX 1109;SXX 1110;Cousin;20/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;HB
SXX 1114;SXX 1115;SXX 1114;SXX 1115;Cousin;25/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;1;2;2;HB
SXX 1008;SXX 1007;SXX 1008;SXX 1007;Cousin;27/10/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;1;3;3;HB
SXX 1078;SXX 1079;SXX 1078;SXX 1079;Cousin;27/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;;;;;2;2;1;HB
SXX 1011;SXX 1004;SXX 1011;SXX 1004;Cousin;30/10/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;HB
SXX 0536;SXX 0535;SXX 0536;SXX 0535;Cousin;03/01/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;2;1;1;HB
SXX 3197;SXX 3118;SCA 9804;SXX 1037;Cousin;20/11/2017;2017;SXX 3197;18/01/2022;SXX 3104;07/11/2021;;;SXX 3118;21/11/2021;;;;;;;;;;;;;;;;;;;;;;;;;;5;;5;;4;;4;;4;5;4;HB
SXX 1055;SXX 1056;SXX 1055;SXX 1056;Cousin;05/12/2017;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;6;;;;;;2;6;5;HB
X 3776;X 3777;X 3776;X 3777;Cousin;;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;1;3;3;HB
SEY 1268;;SEY 1268;;Aldabra;;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;1;HB
SEY 3704;;SEY 3704;;Aldabra;;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;1;HB
E 4357;E 4358;E 4357;E 4358;Praslin Lemuria;;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;1;HB
SX 1001;SCA 0821;SCA 0818;SCA 0821;Mahe South;;2007;;17/10/2017;;;SXX 1001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;1;3;3;HB
SCA 1226;SCA 1227;SCA 1226;SCA 1227;Cousin;21/10/2009;2007;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;3;;;4;;;;4;;;;;;4;4;1;HB
SCA 1753;SCA 1754;SCA 1753;SCA 1754;Aldabra;;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;HB
SXX 1779;SCA 4858;;SCA 4858;Cousin;;2011;SXX 1779;11/11/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;1;4;4;HB
;SCA 6945;;SCA 6945;Cousin;10/12/2012;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;1;HB
SXX 1770;SCA 3987;;SCA 3987;Cousin;13/01/2012;2012;SXX 1770;07/12/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;1;2;2;HB
SCA 6951;SCA 5065;SCA 6951;SCA 5065;Cousin;;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;1;HB
SCA 7826;SCA 7827;SCA 7826;SCA 7827;Fregate;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;1;HB
SXX 0682;SXX 0683;SXX 0682;SXX 0683;Fregate;;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;1;HB
SXX 1655;SXX 1654;SXX 1655;SXX 1654;Aride;;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;1;1;HB
SXX 1328;SXX 1329;SXX 1328;SXX 1329;Cousine;;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;1;3;3;HB
SXX 1333;SXX 1334;SXX 1333;SXX 1334;Cousine;;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;1;2;2;HB
SXX 1668;SXX 1667;SXX 1668;SXX 1667;Aride;;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;1;HB
SXX 1076;SXX 1087;SXX 1076;SXX 1087;Cousin;21/01/2018;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;1;2;4;1;HB
SXX 1665;SXX 1666;SXX 1665;SXX 1666;Aride;;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;1;3;3;HB
SXX 1319;SXX 1321;SXX 1319;SXX 1321;Cousine;;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;1;2;2;HB
SXX 1343;SXX 1344;SXX 1343;SXX 1344;Cousine;;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;1;2;2;HB
SXX 1357;SXX 1358;SXX 1357;SXX 1358;Cousine;;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;1;HB
SXX 1359;SXX 1360;SXX 1359;SXX 1360;Cousine;;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;1;HB
SXX 1371;SXX 1370;SXX 1371;SXX 1370;Cousine;;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;HB
SEY 9866;SEY 9865;SEY 9866;SEY 9865;North Island;;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;1;1;HB
X 5706;X 5705;X 5706;X 5705;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
X 6376;;X 6376;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 8632;SEY 8633;SEY 8632;SEY 8633;Cousin;;2005;;;;;;;;;;;;;;;;;;;;;;1;;;;;4;;;;3;;;;2;;;;;;;4;4;1;HB
SXX 1187;SXX 1190;SXX 1187;SXX 1190;Cousin;13/12/2018;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;1;1;HB
SXX 1433;SXX 1434;SXX 1433;SXX 1434;North Island;;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;2;;;;2;2;1;HB
SXX 1186;SXX 1653;SXX 1652;SXX 1653;Aride;;2018;SXX 1186;12/12/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;1;2;2;HB
